,5p_length,5p_bulges,5p_bulges_len,5p_basepair,5p_basepair_len
Ami-Let-7-P2c3,22,17,0.7727272727272727,5,0.7727272727272727
Ami-Mir-1-P1,23,18,0.782608695652174,5,0.782608695652174
Ami-Mir-1-P2,23,18,0.782608695652174,5,0.782608695652174
Ami-Mir-1-P3,23,23,1.0,0,1.0
Ami-Mir-1-P4,23,18,0.782608695652174,5,0.782608695652174
Ami-Mir-10-P1b-v1,22,18,0.8181818181818182,4,0.8181818181818182
Ami-Mir-10-P1b-v2,22,17,0.7727272727272727,5,0.7727272727272727
Ami-Mir-10-P1c-v1,22,17,0.7727272727272727,5,0.7727272727272727
Ami-Mir-10-P1c-v2,22,17,0.7727272727272727,5,0.7727272727272727
Ami-Mir-10-P1d-v1,23,17,0.7391304347826086,6,0.7391304347826086
Ami-Mir-10-P1d-v2,23,20,0.8695652173913043,3,0.8695652173913043
Ami-Mir-10-P2b,22,20,0.9090909090909091,2,0.9090909090909091
Ami-Mir-10-P2c,22,18,0.8181818181818182,4,0.8181818181818182
Ami-Mir-10-P2d,22,18,0.8181818181818182,4,0.8181818181818182
Ami-Mir-10-P3b,23,17,0.7391304347826086,6,0.7391304347826086
Ami-Mir-10-P3c,22,17,0.7727272727272727,5,0.7727272727272727
Ami-Mir-10-P3d,22,18,0.8181818181818182,4,0.8181818181818182
Ami-Mir-101-P1-v1,22,21,0.9545454545454546,1,0.9545454545454546
Ami-Mir-101-P1-v2,22,21,0.9545454545454546,1,0.9545454545454546
Ami-Mir-101-P2-v1,23,21,0.9130434782608695,2,0.9130434782608695
Ami-Mir-101-P2-v2,23,18,0.782608695652174,5,0.782608695652174
Ami-Mir-103-P1,23,20,0.8695652173913043,3,0.8695652173913043
Ami-Mir-103-P2,23,22,0.9565217391304348,1,0.9565217391304348
Ami-Mir-103-P4,23,22,0.9565217391304348,1,0.9565217391304348
Ami-Mir-122,22,17,0.7727272727272727,5,0.7727272727272727
Ami-Mir-124-P1-v1,22,18,0.8181818181818182,4,0.8181818181818182
Ami-Mir-124-P1-v2,23,19,0.8260869565217391,4,0.8260869565217391
Ami-Mir-124-P2-v1,22,21,0.9545454545454546,1,0.9545454545454546
Ami-Mir-124-P2-v2,23,21,0.9130434782608695,2,0.9130434782608695
Ami-Mir-124-P3-v1,22,21,0.9545454545454546,1,0.9545454545454546
Ami-Mir-124-P3-v2,23,21,0.9130434782608695,2,0.9130434782608695
Ami-Mir-124-P4-v1,22,18,0.8181818181818182,4,0.8181818181818182
Ami-Mir-124-P4-v2,23,19,0.8260869565217391,4,0.8260869565217391
Ami-Mir-126-P2-v1,22,19,0.8636363636363636,3,0.8636363636363636
Ami-Mir-126-P2-v2,21,18,0.8571428571428571,3,0.8571428571428571
Ami-Mir-126-P2-v3,23,20,0.8695652173913043,3,0.8695652173913043
Ami-Mir-128-P1,23,23,1.0,0,1.0
Ami-Mir-128-P2,23,21,0.9130434782608695,2,0.9130434782608695
Ami-Mir-129-P1,21,19,0.9047619047619048,2,0.9047619047619048
Ami-Mir-129-P2,21,19,0.9047619047619048,2,0.9047619047619048
Ami-Mir-129-P4,22,22,1.0,0,1.0
Ami-Mir-130-P1a,22,18,0.8181818181818182,4,0.8181818181818182
Ami-Mir-130-P1b,22,22,1.0,0,1.0
Ami-Mir-130-P1c,22,21,0.9545454545454546,1,0.9545454545454546
Ami-Mir-130-P2a,22,22,1.0,0,1.0
Ami-Mir-130-P2b,22,21,0.9545454545454546,1,0.9545454545454546
Ami-Mir-130-P3a,23,18,0.782608695652174,5,0.782608695652174
Ami-Mir-1306,22,17,0.7727272727272727,5,0.7727272727272727
Ami-Mir-132-P1,22,21,0.9545454545454546,1,0.9545454545454546
Ami-Mir-132-P2,23,22,0.9565217391304348,1,0.9565217391304348
Ami-Mir-1329,22,19,0.8636363636363636,3,0.8636363636363636
Ami-Mir-133-P1-v1,23,17,0.7391304347826086,6,0.7391304347826086
Ami-Mir-133-P1-v2,22,17,0.7727272727272727,5,0.7727272727272727
Ami-Mir-133-P2-v1,22,21,0.9545454545454546,1,0.9545454545454546
Ami-Mir-133-P2-v2,21,21,1.0,0,1.0
Ami-Mir-133-P3-v1,23,17,0.7391304347826086,6,0.7391304347826086
Ami-Mir-133-P3-v2,22,17,0.7727272727272727,5,0.7727272727272727
Ami-Mir-133-P4-v1,22,17,0.7727272727272727,5,0.7727272727272727
Ami-Mir-133-P4-v2,21,17,0.8095238095238095,4,0.8095238095238095
Ami-Mir-135-P1,23,17,0.7391304347826086,6,0.7391304347826086
Ami-Mir-135-P2,23,18,0.782608695652174,5,0.782608695652174
Ami-Mir-135-P4,23,17,0.7391304347826086,6,0.7391304347826086
Ami-Mir-137-P1-v1,24,17,0.7083333333333334,7,0.7083333333333334
Ami-Mir-137-P1-v2,24,18,0.75,6,0.75
Ami-Mir-137-P3-v1,24,17,0.7083333333333334,7,0.7083333333333334
Ami-Mir-137-P3-v2,24,18,0.75,6,0.75
Ami-Mir-138-P1,23,18,0.782608695652174,5,0.782608695652174
Ami-Mir-138-P2,23,18,0.782608695652174,5,0.782608695652174
Ami-Mir-1388,22,22,1.0,0,1.0
Ami-Mir-139,23,17,0.7391304347826086,6,0.7391304347826086
Ami-Mir-1397,22,17,0.7727272727272727,5,0.7727272727272727
Ami-Mir-140-P1-v1,22,17,0.7727272727272727,5,0.7727272727272727
Ami-Mir-140-P1-v2,23,17,0.7391304347826086,6,0.7391304347826086
Ami-Mir-1416,22,18,0.8181818181818182,4,0.8181818181818182
Ami-Mir-142-P1-v1,21,21,1.0,0,1.0
Ami-Mir-142-P1-v2,22,22,1.0,0,1.0
Ami-Mir-142-P1-v3,23,23,1.0,0,1.0
Ami-Mir-142-P1-v4,22,22,1.0,0,1.0
Ami-Mir-142-P2-v1,21,18,0.8571428571428571,3,0.8571428571428571
Ami-Mir-142-P2-v2,22,19,0.8636363636363636,3,0.8636363636363636
Ami-Mir-142-P2-v3,23,19,0.8260869565217391,4,0.8260869565217391
Ami-Mir-142-P2-v4,22,22,1.0,0,1.0
Ami-Mir-143,21,21,1.0,0,1.0
Ami-Mir-144,23,18,0.782608695652174,5,0.782608695652174
Ami-Mir-145,23,17,0.7391304347826086,6,0.7391304347826086
Ami-Mir-146-P1,24,18,0.75,6,0.75
Ami-Mir-146-P2,23,17,0.7391304347826086,6,0.7391304347826086
Ami-Mir-146-P4,22,17,0.7727272727272727,5,0.7727272727272727
Ami-Mir-147-v1,22,22,1.0,0,1.0
Ami-Mir-147-v2,22,22,1.0,0,1.0
Ami-Mir-148-P3,23,23,1.0,0,1.0
Ami-Mir-148-P4,24,21,0.875,3,0.875
Ami-Mir-15-P1a,22,20,0.9090909090909091,2,0.9090909090909091
Ami-Mir-15-P1b,22,17,0.7727272727272727,5,0.7727272727272727
Ami-Mir-15-P1c,22,17,0.7727272727272727,5,0.7727272727272727
Ami-Mir-15-P1d,22,17,0.7727272727272727,5,0.7727272727272727
Ami-Mir-15-P2a,22,19,0.8636363636363636,3,0.8636363636363636
Ami-Mir-15-P2b,23,18,0.782608695652174,5,0.782608695652174
Ami-Mir-15-P2c,22,17,0.7727272727272727,5,0.7727272727272727
Ami-Mir-15-P2d,22,17,0.7727272727272727,5,0.7727272727272727
Ami-Mir-150,22,17,0.7727272727272727,5,0.7727272727272727
Ami-Mir-153-P1,23,17,0.7391304347826086,6,0.7391304347826086
Ami-Mir-153-P2,21,21,1.0,0,1.0
Ami-Mir-155,24,17,0.7083333333333334,7,0.7083333333333334
Ami-Mir-1641,22,17,0.7727272727272727,5,0.7727272727272727
Ami-Mir-1662,22,17,0.7727272727272727,5,0.7727272727272727
Ami-Mir-1677-o3,22,17,0.7727272727272727,5,0.7727272727272727
Ami-Mir-1677-o4,22,19,0.8636363636363636,3,0.8636363636363636
Ami-Mir-1677-o5,22,17,0.7727272727272727,5,0.7727272727272727
Ami-Mir-17-P1a,23,19,0.8260869565217391,4,0.8260869565217391
Ami-Mir-17-P1c,23,19,0.8260869565217391,4,0.8260869565217391
Ami-Mir-17-P1d,23,19,0.8260869565217391,4,0.8260869565217391
Ami-Mir-17-P2a,23,23,1.0,0,1.0
Ami-Mir-17-P2c,23,23,1.0,0,1.0
Ami-Mir-17-P4a,23,19,0.8260869565217391,4,0.8260869565217391
Ami-Mir-17-P4c,23,18,0.782608695652174,5,0.782608695652174
Ami-Mir-17-P4d,24,19,0.7916666666666666,5,0.7916666666666666
Ami-Mir-1720,23,17,0.7391304347826086,6,0.7391304347826086
Ami-Mir-1788,22,21,0.9545454545454546,1,0.9545454545454546
Ami-Mir-1805,21,21,1.0,0,1.0
Ami-Mir-181-P1a,23,18,0.782608695652174,5,0.782608695652174
Ami-Mir-181-P1b,23,18,0.782608695652174,5,0.782608695652174
Ami-Mir-181-P1c,23,18,0.782608695652174,5,0.782608695652174
Ami-Mir-181-P2a,24,18,0.75,6,0.75
Ami-Mir-181-P2b,24,17,0.7083333333333334,7,0.7083333333333334
Ami-Mir-181-P2c,24,18,0.75,6,0.75
Ami-Mir-184,23,18,0.782608695652174,5,0.782608695652174
Ami-Mir-187,22,19,0.8636363636363636,3,0.8636363636363636
Ami-Mir-19-P1a,21,17,0.8095238095238095,4,0.8095238095238095
Ami-Mir-19-P2a,23,19,0.8260869565217391,4,0.8260869565217391
Ami-Mir-19-P2c,24,20,0.8333333333333334,4,0.8333333333333334
Ami-Mir-190-P1,24,19,0.7916666666666666,5,0.7916666666666666
Ami-Mir-190-P3,22,17,0.7727272727272727,5,0.7727272727272727
Ami-Mir-191,23,17,0.7391304347826086,6,0.7391304347826086
Ami-Mir-192-P1,22,18,0.8181818181818182,4,0.8181818181818182
Ami-Mir-192-P2,23,18,0.782608695652174,5,0.782608695652174
Ami-Mir-193-P1a,22,17,0.7727272727272727,5,0.7727272727272727
Ami-Mir-193-P1b,22,19,0.8636363636363636,3,0.8636363636363636
Ami-Mir-193-P2a,23,20,0.8695652173913043,3,0.8695652173913043
Ami-Mir-193-P2b,23,18,0.782608695652174,5,0.782608695652174
Ami-Mir-194-P1,23,23,1.0,0,1.0
Ami-Mir-194-P2,23,23,1.0,0,1.0
Ami-Mir-196-P1,23,19,0.8260869565217391,4,0.8260869565217391
Ami-Mir-196-P3,22,17,0.7727272727272727,5,0.7727272727272727
Ami-Mir-196-P4,22,22,1.0,0,1.0
Ami-Mir-199-P1-v1,23,19,0.8260869565217391,4,0.8260869565217391
Ami-Mir-199-P1-v2,24,20,0.8333333333333334,4,0.8333333333333334
Ami-Mir-199-P1-v3,22,18,0.8181818181818182,4,0.8181818181818182
Ami-Mir-199-P2-v1,23,18,0.782608695652174,5,0.782608695652174
Ami-Mir-199-P2-v2,24,18,0.75,6,0.75
Ami-Mir-199-P2-v3,22,18,0.8181818181818182,4,0.8181818181818182
Ami-Mir-199-P3-v1,23,18,0.782608695652174,5,0.782608695652174
Ami-Mir-199-P3-v2,24,18,0.75,6,0.75
Ami-Mir-199-P3-v3,22,18,0.8181818181818182,4,0.8181818181818182
Ami-Mir-202,21,17,0.8095238095238095,4,0.8095238095238095
Ami-Mir-203-v1,23,19,0.8260869565217391,4,0.8260869565217391
Ami-Mir-203-v2,22,19,0.8636363636363636,3,0.8636363636363636
Ami-Mir-204-P1,22,17,0.7727272727272727,5,0.7727272727272727
Ami-Mir-204-P2,22,18,0.8181818181818182,4,0.8181818181818182
Ami-Mir-204-P4,22,18,0.8181818181818182,4,0.8181818181818182
Ami-Mir-205-P2,22,22,1.0,0,1.0
Ami-Mir-205-P4,22,17,0.7727272727272727,5,0.7727272727272727
Ami-Mir-208-P2,22,17,0.7727272727272727,5,0.7727272727272727
Ami-Mir-21,23,19,0.8260869565217391,4,0.8260869565217391
Ami-Mir-210,22,18,0.8181818181818182,4,0.8181818181818182
Ami-Mir-214-v1,22,17,0.7727272727272727,5,0.7727272727272727
Ami-Mir-214-v2,23,17,0.7391304347826086,6,0.7391304347826086
Ami-Mir-216-P2a,22,17,0.7727272727272727,5,0.7727272727272727
Ami-Mir-216-P2b,23,17,0.7391304347826086,6,0.7391304347826086
Ami-Mir-217-v1,23,21,0.9130434782608695,2,0.9130434782608695
Ami-Mir-217-v2,23,17,0.7391304347826086,6,0.7391304347826086
Ami-Mir-218-P2,21,17,0.8095238095238095,4,0.8095238095238095
Ami-Mir-218-P4,21,18,0.8571428571428571,3,0.8571428571428571
Ami-Mir-2184,23,19,0.8260869565217391,4,0.8260869565217391
Ami-Mir-2188,22,18,0.8181818181818182,4,0.8181818181818182
Ami-Mir-219-P2,23,20,0.8695652173913043,3,0.8695652173913043
Ami-Mir-219-P3,23,17,0.7391304347826086,6,0.7391304347826086
Ami-Mir-22-P1b,21,21,1.0,0,1.0
Ami-Mir-221-P1a,23,22,0.9565217391304348,1,0.9565217391304348
Ami-Mir-221-P1b,23,22,0.9565217391304348,1,0.9565217391304348
Ami-Mir-221-P2a,23,23,1.0,0,1.0
Ami-Mir-223,23,21,0.9130434782608695,2,0.9130434782608695
Ami-Mir-23-P2,21,20,0.9523809523809523,1,0.9523809523809523
Ami-Mir-23-P3,22,17,0.7727272727272727,5,0.7727272727272727
Ami-Mir-24-P2,23,18,0.782608695652174,5,0.782608695652174
Ami-Mir-24-P3,24,19,0.7916666666666666,5,0.7916666666666666
Ami-Mir-26-P1,22,17,0.7727272727272727,5,0.7727272727272727
Ami-Mir-26-P4,22,19,0.8636363636363636,3,0.8636363636363636
Ami-Mir-27-P2,22,17,0.7727272727272727,5,0.7727272727272727
Ami-Mir-27-P3,23,17,0.7391304347826086,6,0.7391304347826086
Ami-Mir-29-P1b-v1,24,17,0.7083333333333334,7,0.7083333333333334
Ami-Mir-29-P1b-v2,24,18,0.75,6,0.75
Ami-Mir-29-P1d-v1,24,18,0.75,6,0.75
Ami-Mir-29-P1d-v2,24,18,0.75,6,0.75
Ami-Mir-29-P2b,23,20,0.8695652173913043,3,0.8695652173913043
Ami-Mir-29-P2d,23,23,1.0,0,1.0
Ami-Mir-2970,22,20,0.9090909090909091,2,0.9090909090909091
Ami-Mir-30-P1a,24,17,0.7083333333333334,7,0.7083333333333334
Ami-Mir-30-P1b,24,17,0.7083333333333334,7,0.7083333333333334
Ami-Mir-30-P1d,24,17,0.7083333333333334,7,0.7083333333333334
Ami-Mir-30-P2a,22,17,0.7727272727272727,5,0.7727272727272727
Ami-Mir-30-P2b,24,17,0.7083333333333334,7,0.7083333333333334
Ami-Mir-30-P2d,24,18,0.75,6,0.75
Ami-Mir-31,23,18,0.782608695652174,5,0.782608695652174
Ami-Mir-32,22,17,0.7727272727272727,5,0.7727272727272727
Ami-Mir-33-P1,21,17,0.8095238095238095,4,0.8095238095238095
Ami-Mir-33-P3,21,17,0.8095238095238095,4,0.8095238095238095
Ami-Mir-338-P1,23,19,0.8260869565217391,4,0.8260869565217391
Ami-Mir-338-P2,21,19,0.9047619047619048,2,0.9047619047619048
Ami-Mir-34-P1,23,18,0.782608695652174,5,0.782608695652174
Ami-Mir-34-P2a,23,19,0.8260869565217391,4,0.8260869565217391
Ami-Mir-34-P2b,23,18,0.782608695652174,5,0.782608695652174
Ami-Mir-34-P3a,27,20,0.7407407407407407,7,0.7407407407407407
Ami-Mir-34-P3b,25,20,0.8,5,0.8
Ami-Mir-34-P3c,22,17,0.7727272727272727,5,0.7727272727272727
Ami-Mir-34-P3d,24,20,0.8333333333333334,4,0.8333333333333334
Ami-Mir-375,24,18,0.75,6,0.75
Ami-Mir-383-v1,22,17,0.7727272727272727,5,0.7727272727272727
Ami-Mir-383-v2,23,17,0.7391304347826086,6,0.7391304347826086
Ami-Mir-430-P1,23,23,1.0,0,1.0
Ami-Mir-430-P2,23,20,0.8695652173913043,3,0.8695652173913043
Ami-Mir-430-P3,23,17,0.7391304347826086,6,0.7391304347826086
Ami-Mir-430-P4,23,17,0.7391304347826086,6,0.7391304347826086
Ami-Mir-455,22,20,0.9090909090909091,2,0.9090909090909091
Ami-Mir-456,21,21,1.0,0,1.0
Ami-Mir-458,22,22,1.0,0,1.0
Ami-Mir-459,24,17,0.7083333333333334,7,0.7083333333333334
Ami-Mir-460-P1,22,18,0.8181818181818182,4,0.8181818181818182
Ami-Mir-460-P2,22,18,0.8181818181818182,4,0.8181818181818182
Ami-Mir-489-v1,22,20,0.9090909090909091,2,0.9090909090909091
Ami-Mir-489-v2,22,17,0.7727272727272727,5,0.7727272727272727
Ami-Mir-490,20,17,0.85,3,0.85
Ami-Mir-499,22,17,0.7727272727272727,5,0.7727272727272727
Ami-Mir-551-P1,23,19,0.8260869565217391,4,0.8260869565217391
Ami-Mir-551-P2,23,19,0.8260869565217391,4,0.8260869565217391
Ami-Mir-599,22,18,0.8181818181818182,4,0.8181818181818182
Ami-Mir-7-P1,23,17,0.7391304347826086,6,0.7391304347826086
Ami-Mir-7-P2,24,17,0.7083333333333334,7,0.7083333333333334
Ami-Mir-7-P3,24,17,0.7083333333333334,7,0.7083333333333334
Ami-Mir-7-P4,24,17,0.7083333333333334,7,0.7083333333333334
Ami-Mir-737,22,22,1.0,0,1.0
Ami-Mir-7463,22,17,0.7727272727272727,5,0.7727272727272727
Ami-Mir-8-P1a,22,17,0.7727272727272727,5,0.7727272727272727
Ami-Mir-8-P2a,22,18,0.8181818181818182,4,0.8181818181818182
Ami-Mir-8-P3a,21,17,0.8095238095238095,4,0.8095238095238095
Ami-Mir-875,22,17,0.7727272727272727,5,0.7727272727272727
Ami-Mir-9-P1,23,18,0.782608695652174,5,0.782608695652174
Ami-Mir-9-P2,23,18,0.782608695652174,5,0.782608695652174
Ami-Mir-9-P3,23,18,0.782608695652174,5,0.782608695652174
Ami-Mir-9-P4,23,18,0.782608695652174,5,0.782608695652174
Ami-Mir-92-P1a,23,18,0.782608695652174,5,0.782608695652174
Ami-Mir-92-P1c,23,19,0.8260869565217391,4,0.8260869565217391
Ami-Mir-92-P1d,24,17,0.7083333333333334,7,0.7083333333333334
Ami-Mir-92-P2a,22,19,0.8636363636363636,3,0.8636363636363636
Ami-Mir-92-P2c,23,19,0.8260869565217391,4,0.8260869565217391
Ami-Mir-9598,22,17,0.7727272727272727,5,0.7727272727272727
Ami-Mir-9599,23,18,0.782608695652174,5,0.782608695652174
Ami-Mir-96-P1,23,18,0.782608695652174,5,0.782608695652174
Ami-Mir-96-P2,24,20,0.8333333333333334,4,0.8333333333333334
Ami-Mir-96-P3-v1,22,17,0.7727272727272727,5,0.7727272727272727
Ami-Mir-96-P3-v2,22,17,0.7727272727272727,5,0.7727272727272727
Ami-Mir-9600,23,18,0.782608695652174,5,0.782608695652174
Ami-Mir-9602,22,18,0.8181818181818182,4,0.8181818181818182
Ami-Mir-9603,20,17,0.85,3,0.85
Ami-Mir-9605,22,19,0.8636363636363636,3,0.8636363636363636
Ami-Mir-9606,20,17,0.85,3,0.85
Ami-Mir-9607,22,17,0.7727272727272727,5,0.7727272727272727
Ami-Mir-9613,21,21,1.0,0,1.0
Aqu-Mir-2014-P1,22,20,0.9090909090909091,2,0.9090909090909091
Aqu-Mir-2014-P2,22,17,0.7727272727272727,5,0.7727272727272727
Aqu-Mir-2015,21,19,0.9047619047619048,2,0.9047619047619048
Aqu-Mir-2017,21,17,0.8095238095238095,4,0.8095238095238095
Aqu-Mir-2018,22,17,0.7727272727272727,5,0.7727272727272727
Aqu-Mir-2019,22,18,0.8181818181818182,4,0.8181818181818182
Aqu-Mir-2020,21,17,0.8095238095238095,4,0.8095238095238095
Aqu-Mir-2021,21,20,0.9523809523809523,1,0.9523809523809523
Asu-Bantam-o1,23,19,0.8260869565217391,4,0.8260869565217391
Asu-Bantam-o2,21,17,0.8095238095238095,4,0.8095238095238095
Asu-Bantam-o3,22,17,0.7727272727272727,5,0.7727272727272727
Asu-Let-7-P5,22,17,0.7727272727272727,5,0.7727272727272727
Asu-Let-7-P6,23,17,0.7391304347826086,6,0.7391304347826086
Asu-Mir-1,22,17,0.7727272727272727,5,0.7727272727272727
Asu-Mir-10-P1,24,19,0.7916666666666666,5,0.7916666666666666
Asu-Mir-10-P2o3,24,17,0.7083333333333334,7,0.7083333333333334
Asu-Mir-10-P2o4,23,18,0.782608695652174,5,0.782608695652174
Asu-Mir-10-P2o5,24,19,0.7916666666666666,5,0.7916666666666666
Asu-Mir-10-P2o6,24,19,0.7916666666666666,5,0.7916666666666666
Asu-Mir-10-P2o7,23,17,0.7391304347826086,6,0.7391304347826086
Asu-Mir-10-P2o8,24,19,0.7916666666666666,5,0.7916666666666666
Asu-Mir-10-P3,21,17,0.8095238095238095,4,0.8095238095238095
Asu-Mir-10-P4,22,22,1.0,0,1.0
Asu-Mir-1175,23,19,0.8260869565217391,4,0.8260869565217391
Asu-Mir-124,22,19,0.8636363636363636,3,0.8636363636363636
Asu-Mir-133,24,19,0.7916666666666666,5,0.7916666666666666
Asu-Mir-137,21,20,0.9523809523809523,1,0.9523809523809523
Asu-Mir-153,23,17,0.7391304347826086,6,0.7391304347826086
Asu-Mir-184,23,19,0.8260869565217391,4,0.8260869565217391
Asu-Mir-190,24,20,0.8333333333333334,4,0.8333333333333334
Asu-Mir-2-P11,23,18,0.782608695652174,5,0.782608695652174
Asu-Mir-2-o10,21,17,0.8095238095238095,4,0.8095238095238095
Asu-Mir-2-o11a,23,17,0.7391304347826086,6,0.7391304347826086
Asu-Mir-2-o11b,23,17,0.7391304347826086,6,0.7391304347826086
Asu-Mir-2-o11c,23,17,0.7391304347826086,6,0.7391304347826086
Asu-Mir-2-o11d,24,19,0.7916666666666666,5,0.7916666666666666
Asu-Mir-2-o6,22,17,0.7727272727272727,5,0.7727272727272727
Asu-Mir-2-o7a,21,19,0.9047619047619048,2,0.9047619047619048
Asu-Mir-2-o7b,21,19,0.9047619047619048,2,0.9047619047619048
Asu-Mir-2-o8,22,18,0.8181818181818182,4,0.8181818181818182
Asu-Mir-2-o9,22,17,0.7727272727272727,5,0.7727272727272727
Asu-Mir-216-P1,23,18,0.782608695652174,5,0.782608695652174
Asu-Mir-216-P2,23,21,0.9130434782608695,2,0.9130434782608695
Asu-Mir-22-P2,26,20,0.7692307692307693,6,0.7692307692307693
Asu-Mir-252-P1,23,17,0.7391304347826086,6,0.7391304347826086
Asu-Mir-279-o26,22,22,1.0,0,1.0
Asu-Mir-279-o27,23,17,0.7391304347826086,6,0.7391304347826086
Asu-Mir-279-o28,22,17,0.7727272727272727,5,0.7727272727272727
Asu-Mir-279-o29,23,19,0.8260869565217391,4,0.8260869565217391
Asu-Mir-279-o30,23,19,0.8260869565217391,4,0.8260869565217391
Asu-Mir-281,22,17,0.7727272727272727,5,0.7727272727272727
Asu-Mir-29-P1,25,19,0.76,6,0.76
Asu-Mir-29-P2,23,17,0.7391304347826086,6,0.7391304347826086
Asu-Mir-305,23,19,0.8260869565217391,4,0.8260869565217391
Asu-Mir-31,23,18,0.782608695652174,5,0.782608695652174
Asu-Mir-34,23,18,0.782608695652174,5,0.782608695652174
Asu-Mir-36-o27,24,20,0.8333333333333334,4,0.8333333333333334
Asu-Mir-36-o28,23,18,0.782608695652174,5,0.782608695652174
Asu-Mir-36-o29-v1,23,17,0.7391304347826086,6,0.7391304347826086
Asu-Mir-36-o29-v2,24,17,0.7083333333333334,7,0.7083333333333334
Asu-Mir-36-o30,23,22,0.9565217391304348,1,0.9565217391304348
Asu-Mir-36-o31,24,18,0.75,6,0.75
Asu-Mir-36-o32,22,18,0.8181818181818182,4,0.8181818181818182
Asu-Mir-375,23,17,0.7391304347826086,6,0.7391304347826086
Asu-Mir-5342,23,17,0.7391304347826086,6,0.7391304347826086
Asu-Mir-5345,21,18,0.8571428571428571,3,0.8571428571428571
Asu-Mir-5347,23,17,0.7391304347826086,6,0.7391304347826086
Asu-Mir-5350-P1,22,17,0.7727272727272727,5,0.7727272727272727
Asu-Mir-5350-P2,22,20,0.9090909090909091,2,0.9090909090909091
Asu-Mir-5350-P3,22,20,0.9090909090909091,2,0.9090909090909091
Asu-Mir-5350-P4,22,20,0.9090909090909091,2,0.9090909090909091
Asu-Mir-5350-P5,23,17,0.7391304347826086,6,0.7391304347826086
Asu-Mir-5350-P6,24,18,0.75,6,0.75
Asu-Mir-5353,24,20,0.8333333333333334,4,0.8333333333333334
Asu-Mir-5355,23,20,0.8695652173913043,3,0.8695652173913043
Asu-Mir-5357,22,22,1.0,0,1.0
Asu-Mir-5359,22,17,0.7727272727272727,5,0.7727272727272727
Asu-Mir-5360,23,20,0.8695652173913043,3,0.8695652173913043
Asu-Mir-5361,22,18,0.8181818181818182,4,0.8181818181818182
Asu-Mir-5363,24,21,0.875,3,0.875
Asu-Mir-5364,25,18,0.72,7,0.72
Asu-Mir-54-o1,24,17,0.7083333333333334,7,0.7083333333333334
Asu-Mir-54-o2,24,18,0.75,6,0.75
Asu-Mir-54-o3,23,17,0.7391304347826086,6,0.7391304347826086
Asu-Mir-67,25,21,0.84,4,0.84
Asu-Mir-7,24,17,0.7083333333333334,7,0.7083333333333334
Asu-Mir-71,23,20,0.8695652173913043,3,0.8695652173913043
Asu-Mir-750,23,19,0.8260869565217391,4,0.8260869565217391
Asu-Mir-76,22,17,0.7727272727272727,5,0.7727272727272727
Asu-Mir-77,22,18,0.8181818181818182,4,0.8181818181818182
Asu-Mir-791,23,17,0.7391304347826086,6,0.7391304347826086
Asu-Mir-8,22,17,0.7727272727272727,5,0.7727272727272727
Asu-Mir-86,24,19,0.7916666666666666,5,0.7916666666666666
Asu-Mir-87-o3,24,20,0.8333333333333334,4,0.8333333333333334
Asu-Mir-87-o4,23,19,0.8260869565217391,4,0.8260869565217391
Asu-Mir-9-o17,23,18,0.782608695652174,5,0.782608695652174
Asu-Mir-9-o18,22,17,0.7727272727272727,5,0.7727272727272727
Asu-Mir-92,22,22,1.0,0,1.0
Asu-Mir-96-P2,23,18,0.782608695652174,5,0.782608695652174
Asu-Mir-96-P3,23,18,0.782608695652174,5,0.782608695652174
Asu-Novel-2,23,19,0.8260869565217391,4,0.8260869565217391
Asu-Novel-3,22,19,0.8636363636363636,3,0.8636363636363636
Asu-Novel-7,22,17,0.7727272727272727,5,0.7727272727272727
Asu-Novel-8,23,20,0.8695652173913043,3,0.8695652173913043
Bfl-Let-7-P3,22,18,0.8181818181818182,4,0.8181818181818182
Bfl-Let-7-P4,22,17,0.7727272727272727,5,0.7727272727272727
Bfl-Mir-1,23,18,0.782608695652174,5,0.782608695652174
Bfl-Mir-10-P1-v1,23,17,0.7391304347826086,6,0.7391304347826086
Bfl-Mir-10-P1-v2,23,17,0.7391304347826086,6,0.7391304347826086
Bfl-Mir-10-P2-v1,23,18,0.782608695652174,5,0.782608695652174
Bfl-Mir-10-P2-v2,22,18,0.8181818181818182,4,0.8181818181818182
Bfl-Mir-10-P3,22,17,0.7727272727272727,5,0.7727272727272727
Bfl-Mir-10-P8,23,17,0.7391304347826086,6,0.7391304347826086
Bfl-Mir-10-P9,23,19,0.8260869565217391,4,0.8260869565217391
Bfl-Mir-103-P5,22,19,0.8636363636363636,3,0.8636363636363636
Bfl-Mir-103-P6,24,18,0.75,6,0.75
Bfl-Mir-103-P7,23,18,0.782608695652174,5,0.782608695652174
Bfl-Mir-103-P8,22,18,0.8181818181818182,4,0.8181818181818182
Bfl-Mir-124,22,17,0.7727272727272727,5,0.7727272727272727
Bfl-Mir-129-P7,23,17,0.7391304347826086,6,0.7391304347826086
Bfl-Mir-129-P8,23,23,1.0,0,1.0
Bfl-Mir-133-v1,23,20,0.8695652173913043,3,0.8695652173913043
Bfl-Mir-133-v2,22,20,0.9090909090909091,2,0.9090909090909091
Bfl-Mir-135-P5,22,17,0.7727272727272727,5,0.7727272727272727
Bfl-Mir-135-P6,22,17,0.7727272727272727,5,0.7727272727272727
Bfl-Mir-137,23,17,0.7391304347826086,6,0.7391304347826086
